ROW_ID,LOCATION,GENDER,CAUSE_OF_DEATH,YEAR,NR_DEATH,AGE_STD_MORTALITY_RATE
1122,"British Columbia, place of residence",Males,"Total, all causes of death  [A00-Y89]",2019,"20,300",752.1
1123,"British Columbia, place of residence",Males,"Total, all causes of death  [A00-Y89]",2020,"22,585",812.7
1124,"British Columbia, place of residence",Males,"Total, all causes of death  [A00-Y89]",2021,"24,337",853.5
1125,"British Columbia, place of residence",Males,"Total, all causes of death  [A00-Y89]",2022,"25,093",858.8
1126,"British Columbia, place of residence",Males,Salmonella infections  [A01-A02],2018,0,0
1127,"British Columbia, place of residence",Males,Salmonella infections  [A01-A02],2019,1,0
1128,"British Columbia, place of residence",Males,Salmonella infections  [A01-A02],2020,2,0.1
1129,"British Columbia, place of residence",Males,Salmonella infections  [A01-A02],2021,0,0
1130,"British Columbia, place of residence",Males,Salmonella infections  [A01-A02],2022,0,0
1131,"British Columbia, place of residence",Males,"Shigellosis and amoebiasis  [A03, A06]",2018,0,0
1132,"British Columbia, place of residence",Males,"Shigellosis and amoebiasis  [A03, A06]",2019,0,0
1133,"British Columbia, place of residence",Males,"Shigellosis and amoebiasis  [A03, A06]",2020,0,0
1134,"British Columbia, place of residence",Males,"Shigellosis and amoebiasis  [A03, A06]",2021,0,0
1135,"British Columbia, place of residence",Males,"Shigellosis and amoebiasis  [A03, A06]",2022,0,0
1136,"British Columbia, place of residence",Males,"Certain other intestinal infections  [A04, A07-A09]",2018,46,1.8
1137,"British Columbia, place of residence",Males,"Certain other intestinal infections  [A04, A07-A09]",2019,30,1.1
1138,"British Columbia, place of residence",Males,"Certain other intestinal infections  [A04, A07-A09]",2020,28,1
1139,"British Columbia, place of residence",Males,"Certain other intestinal infections  [A04, A07-A09]",2021,22,0.8
1140,"British Columbia, place of residence",Males,"Certain other intestinal infections  [A04, A07-A09]",2022,31,1
1141,"British Columbia, place of residence",Males,Tuberculosis  [A16-A19],2018,9,0.3
1142,"British Columbia, place of residence",Males,Tuberculosis  [A16-A19],2019,6,0.2
1143,"British Columbia, place of residence",Males,Tuberculosis  [A16-A19],2020,4,0.2
1144,"British Columbia, place of residence",Males,Tuberculosis  [A16-A19],2021,10,0.4
1145,"British Columbia, place of residence",Males,Tuberculosis  [A16-A19],2022,9,0.3
1146,"British Columbia, place of residence",Males,Whooping cough  [A37],2018,0,0
1147,"British Columbia, place of residence",Males,Whooping cough  [A37],2019,0,0
1148,"British Columbia, place of residence",Males,Whooping cough  [A37],2020,0,0
1149,"British Columbia, place of residence",Males,Whooping cough  [A37],2021,0,0
1150,"British Columbia, place of residence",Males,Whooping cough  [A37],2022,0,0
1151,"British Columbia, place of residence",Males,"Scarlet fever and erysipelas  [A38, A46]",2018,0,0
1152,"British Columbia, place of residence",Males,"Scarlet fever and erysipelas  [A38, A46]",2019,0,0
1153,"British Columbia, place of residence",Males,"Scarlet fever and erysipelas  [A38, A46]",2020,0,0
1154,"British Columbia, place of residence",Males,"Scarlet fever and erysipelas  [A38, A46]",2021,0,0
1155,"British Columbia, place of residence",Males,"Scarlet fever and erysipelas  [A38, A46]",2022,0,0
1156,"British Columbia, place of residence",Males,Meningococcal infection  [A39],2018,0,0
1157,"British Columbia, place of residence",Males,Meningococcal infection  [A39],2019,1,0
1158,"British Columbia, place of residence",Males,Meningococcal infection  [A39],2020,1,0
1159,"British Columbia, place of residence",Males,Meningococcal infection  [A39],2021,0,0
1160,"British Columbia, place of residence",Males,Meningococcal infection  [A39],2022,1,0
1161,"British Columbia, place of residence",Males,Sepsis  [A40-A41],2018,59,2.3
1162,"British Columbia, place of residence",Males,Sepsis  [A40-A41],2019,79,3
1163,"British Columbia, place of residence",Males,Sepsis  [A40-A41],2020,85,3
1164,"British Columbia, place of residence",Males,Sepsis  [A40-A41],2021,97,3.4
1165,"British Columbia, place of residence",Males,Sepsis  [A40-A41],2022,105,3.6
1166,"British Columbia, place of residence",Males,Syphilis  [A50-A53],2018,1,0
1167,"British Columbia, place of residence",Males,Syphilis  [A50-A53],2019,1,0
1168,"British Columbia, place of residence",Males,Syphilis  [A50-A53],2020,1,0
1169,"British Columbia, place of residence",Males,Syphilis  [A50-A53],2021,0,0
1170,"British Columbia, place of residence",Males,Syphilis  [A50-A53],2022,2,0.1
1171,"British Columbia, place of residence",Males,Acute poliomyelitis  [A80],2018,0,0
1172,"British Columbia, place of residence",Males,Acute poliomyelitis  [A80],2019,0,0
1173,"British Columbia, place of residence",Males,Acute poliomyelitis  [A80],2020,0,0
1174,"British Columbia, place of residence",Males,Acute poliomyelitis  [A80],2021,0,0
1175,"British Columbia, place of residence",Males,Acute poliomyelitis  [A80],2022,0,0
1176,"British Columbia, place of residence",Males,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2018,0,0
1177,"British Columbia, place of residence",Males,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2019,0,0
1178,"British Columbia, place of residence",Males,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2020,0,0
1179,"British Columbia, place of residence",Males,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2021,0,0
1180,"British Columbia, place of residence",Males,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2022,0,0
1181,"British Columbia, place of residence",Males,Measles  [B05],2018,0,0
1182,"British Columbia, place of residence",Males,Measles  [B05],2019,0,0
1183,"British Columbia, place of residence",Males,Measles  [B05],2020,0,0
1184,"British Columbia, place of residence",Males,Measles  [B05],2021,0,0
1185,"British Columbia, place of residence",Males,Measles  [B05],2022,0,0
1186,"British Columbia, place of residence",Males,Viral hepatitis  [B15-B19],2018,73,2.7
1187,"British Columbia, place of residence",Males,Viral hepatitis  [B15-B19],2019,39,1.3
1188,"British Columbia, place of residence",Males,Viral hepatitis  [B15-B19],2020,40,1.4
1189,"British Columbia, place of residence",Males,Viral hepatitis  [B15-B19],2021,40,1.4
1190,"British Columbia, place of residence",Males,Viral hepatitis  [B15-B19],2022,27,0.9
1191,"British Columbia, place of residence",Males,Human immunodeficiency virus [HIV] disease  [B20-B24],2018,21,0.8
1192,"British Columbia, place of residence",Males,Human immunodeficiency virus [HIV] disease  [B20-B24],2019,6,0.2
1193,"British Columbia, place of residence",Males,Human immunodeficiency virus [HIV] disease  [B20-B24],2020,4,0.2
1194,"British Columbia, place of residence",Males,Human immunodeficiency virus [HIV] disease  [B20-B24],2021,15,0.6
1195,"British Columbia, place of residence",Males,Human immunodeficiency virus [HIV] disease  [B20-B24],2022,10,0.4
1196,"British Columbia, place of residence",Males,Malaria  [B50-B54],2018,0,0
1197,"British Columbia, place of residence",Males,Malaria  [B50-B54],2019,0,0
1198,"British Columbia, place of residence",Males,Malaria  [B50-B54],2020,0,0
1199,"British Columbia, place of residence",Males,Malaria  [B50-B54],2021,0,0
1200,"British Columbia, place of residence",Males,Malaria  [B50-B54],2022,0,0
1201,"British Columbia, place of residence",Males,Other and unspecified infectious and parasitic diseases and their sequelae 25,2018,54,2.1
1202,"British Columbia, place of residence",Males,Other and unspecified infectious and parasitic diseases and their sequelae 25,2019,53,2
1203,"British Columbia, place of residence",Males,Other and unspecified infectious and parasitic diseases and their sequelae 25,2020,46,1.6
1204,"British Columbia, place of residence",Males,Other and unspecified infectious and parasitic diseases and their sequelae 25,2021,81,2.8
1205,"British Columbia, place of residence",Males,Other and unspecified infectious and parasitic diseases and their sequelae 25,2022,79,2.6
1206,"British Columbia, place of residence",Males,Malignant neoplasms  [C00-C97],2018,"5,633",207.3
1207,"British Columbia, place of residence",Males,Malignant neoplasms  [C00-C97],2019,"5,731",204.3
1208,"British Columbia, place of residence",Males,Malignant neoplasms  [C00-C97],2020,"5,890",203.2
1209,"British Columbia, place of residence",Males,Malignant neoplasms  [C00-C97],2021,"5,902",197.1
1210,"British Columbia, place of residence",Males,Malignant neoplasms  [C00-C97],2022,"5,914",192.3
1211,"British Columbia, place of residence",Males,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2018,108,4.2
1212,"British Columbia, place of residence",Males,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2019,151,5.5
1213,"British Columbia, place of residence",Males,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2020,139,5
1214,"British Columbia, place of residence",Males,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2021,141,4.8
1215,"British Columbia, place of residence",Males,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2022,148,4.9
1216,"British Columbia, place of residence",Males,Anaemias  [D50-D64],2018,23,0.9
1217,"British Columbia, place of residence",Males,Anaemias  [D50-D64],2019,26,1
1218,"British Columbia, place of residence",Males,Anaemias  [D50-D64],2020,39,1.4
1219,"British Columbia, place of residence",Males,Anaemias  [D50-D64],2021,28,1
1220,"British Columbia, place of residence",Males,Anaemias  [D50-D64],2022,32,1.1
1221,"British Columbia, place of residence",Males,Diabetes mellitus  [E10-E14],2018,625,23.4
1222,"British Columbia, place of residence",Males,Diabetes mellitus  [E10-E14],2019,669,24.2
1223,"British Columbia, place of residence",Males,Diabetes mellitus  [E10-E14],2020,743,26.2
1224,"British Columbia, place of residence",Males,Diabetes mellitus  [E10-E14],2021,723,24.9
1225,"British Columbia, place of residence",Males,Diabetes mellitus  [E10-E14],2022,795,26.9
1226,"British Columbia, place of residence",Males,Nutritional deficiencies  [E40-E64],2018,6,0.2
1227,"British Columbia, place of residence",Males,Nutritional deficiencies  [E40-E64],2019,15,0.6
1228,"British Columbia, place of residence",Males,Nutritional deficiencies  [E40-E64],2020,15,0.5
1229,"British Columbia, place of residence",Males,Nutritional deficiencies  [E40-E64],2021,21,0.7
1230,"British Columbia, place of residence",Males,Nutritional deficiencies  [E40-E64],2022,18,0.6
1231,"British Columbia, place of residence",Males,"Dementia  [F010-F019, F03]",2018,"1,167",47.9
1232,"British Columbia, place of residence",Males,"Dementia  [F010-F019, F03]",2019,"1,244",48.9
1233,"British Columbia, place of residence",Males,"Dementia  [F010-F019, F03]",2020,"1,290",48.3
1234,"British Columbia, place of residence",Males,"Dementia  [F010-F019, F03]",2021,"1,308",47.7
1235,"British Columbia, place of residence",Males,"Dementia  [F010-F019, F03]",2022,"1,430",50.7
1236,"British Columbia, place of residence",Males,"Meningitis  [G00, G03]",2018,11,0.4
1237,"British Columbia, place of residence",Males,"Meningitis  [G00, G03]",2019,6,0.2
1238,"British Columbia, place of residence",Males,"Meningitis  [G00, G03]",2020,6,0.2
1239,"British Columbia, place of residence",Males,"Meningitis  [G00, G03]",2021,5,0.2
1240,"British Columbia, place of residence",Males,"Meningitis  [G00, G03]",2022,10,0.4
1241,"British Columbia, place of residence",Males,Parkinson's disease  [G20-G21],2018,277,10.7
1242,"British Columbia, place of residence",Males,Parkinson's disease  [G20-G21],2019,317,11.9
1243,"British Columbia, place of residence",Males,Parkinson's disease  [G20-G21],2020,317,11.2
1244,"British Columbia, place of residence",Males,Parkinson's disease  [G20-G21],2021,349,12
1245,"British Columbia, place of residence",Males,Parkinson's disease  [G20-G21],2022,365,12.3
1246,"British Columbia, place of residence",Males,Alzheimer's disease  [G30],2018,342,13.7
1247,"British Columbia, place of residence",Males,Alzheimer's disease  [G30],2019,365,14.1
1248,"British Columbia, place of residence",Males,Alzheimer's disease  [G30],2020,408,15.1
1249,"British Columbia, place of residence",Males,Alzheimer's disease  [G30],2021,398,14.1
1250,"British Columbia, place of residence",Males,Alzheimer's disease  [G30],2022,397,13.4
1251,"British Columbia, place of residence",Males,Major cardiovascular diseases  [I00-I78],2018,"5,353",206.3
1252,"British Columbia, place of residence",Males,Major cardiovascular diseases  [I00-I78],2019,"5,156",192
1253,"British Columbia, place of residence",Males,Major cardiovascular diseases  [I00-I78],2020,"5,418",194.2
1254,"British Columbia, place of residence",Males,Major cardiovascular diseases  [I00-I78],2021,"5,571",194.4
1255,"British Columbia, place of residence",Males,Major cardiovascular diseases  [I00-I78],2022,"5,915",201
1256,"British Columbia, place of residence",Males,Other disorders of circulatory system  [I80-I99],2018,25,1
1257,"British Columbia, place of residence",Males,Other disorders of circulatory system  [I80-I99],2019,32,1.2
1258,"British Columbia, place of residence",Males,Other disorders of circulatory system  [I80-I99],2020,22,0.8
1259,"British Columbia, place of residence",Males,Other disorders of circulatory system  [I80-I99],2021,22,0.8
1260,"British Columbia, place of residence",Males,Other disorders of circulatory system  [I80-I99],2022,26,0.9
1261,"British Columbia, place of residence",Males,Influenza and pneumonia  [J09-J18],2018,442,17.5
1262,"British Columbia, place of residence",Males,Influenza and pneumonia  [J09-J18],2019,380,14.5
1263,"British Columbia, place of residence",Males,Influenza and pneumonia  [J09-J18],2020,362,13.2
1264,"British Columbia, place of residence",Males,Influenza and pneumonia  [J09-J18],2021,280,10
1265,"British Columbia, place of residence",Males,Influenza and pneumonia  [J09-J18],2022,388,13.3
1266,"British Columbia, place of residence",Males,Other acute lower respiratory infections  [J20-J22],2018,2,0.1
1267,"British Columbia, place of residence",Males,Other acute lower respiratory infections  [J20-J22],2019,5,0.2
1268,"British Columbia, place of residence",Males,Other acute lower respiratory infections  [J20-J22],2020,5,0.2
1269,"British Columbia, place of residence",Males,Other acute lower respiratory infections  [J20-J22],2021,0,0
1270,"British Columbia, place of residence",Males,Other acute lower respiratory infections  [J20-J22],2022,2,0.1
1271,"British Columbia, place of residence",Males,Chronic lower respiratory diseases  [J40-J47],2018,910,34.4
1272,"British Columbia, place of residence",Males,Chronic lower respiratory diseases  [J40-J47],2019,934,33.9
1273,"British Columbia, place of residence",Males,Chronic lower respiratory diseases  [J40-J47],2020,883,30.6
1274,"British Columbia, place of residence",Males,Chronic lower respiratory diseases  [J40-J47],2021,792,26.8
1275,"British Columbia, place of residence",Males,Chronic lower respiratory diseases  [J40-J47],2022,911,29.7
1276,"British Columbia, place of residence",Males,"Pneumoconioses and chemical effects  [J60-J66, J68]",2018,16,0.6
1277,"British Columbia, place of residence",Males,"Pneumoconioses and chemical effects  [J60-J66, J68]",2019,23,0.9
1278,"British Columbia, place of residence",Males,"Pneumoconioses and chemical effects  [J60-J66, J68]",2020,19,0.7
1279,"British Columbia, place of residence",Males,"Pneumoconioses and chemical effects  [J60-J66, J68]",2021,13,0.4
1280,"British Columbia, place of residence",Males,"Pneumoconioses and chemical effects  [J60-J66, J68]",2022,9,0.3
1281,"British Columbia, place of residence",Males,Pneumonitis due to solids and liquids  [J69],2018,110,4.4
1282,"British Columbia, place of residence",Males,Pneumonitis due to solids and liquids  [J69],2019,99,3.8
1283,"British Columbia, place of residence",Males,Pneumonitis due to solids and liquids  [J69],2020,122,4.5
1284,"British Columbia, place of residence",Males,Pneumonitis due to solids and liquids  [J69],2021,146,5.2
1285,"British Columbia, place of residence",Males,Pneumonitis due to solids and liquids  [J69],2022,163,5.6
1286,"British Columbia, place of residence",Males,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2018,252,9.7
1287,"British Columbia, place of residence",Males,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2019,275,10.1
1288,"British Columbia, place of residence",Males,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2020,243,8.5
1289,"British Columbia, place of residence",Males,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2021,262,8.9
1290,"British Columbia, place of residence",Males,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2022,292,9.6
1291,"British Columbia, place of residence",Males,Peptic ulcer  [K25-K28],2018,25,1
1292,"British Columbia, place of residence",Males,Peptic ulcer  [K25-K28],2019,43,1.6
1293,"British Columbia, place of residence",Males,Peptic ulcer  [K25-K28],2020,44,1.5
1294,"British Columbia, place of residence",Males,Peptic ulcer  [K25-K28],2021,62,2.2
1295,"British Columbia, place of residence",Males,Peptic ulcer  [K25-K28],2022,50,1.7
1296,"British Columbia, place of residence",Males,Diseases of appendix  [K35-K38],2018,3,0.1
1297,"British Columbia, place of residence",Males,Diseases of appendix  [K35-K38],2019,2,0.1
1298,"British Columbia, place of residence",Males,Diseases of appendix  [K35-K38],2020,3,0.1
1299,"British Columbia, place of residence",Males,Diseases of appendix  [K35-K38],2021,5,0.2
1300,"British Columbia, place of residence",Males,Diseases of appendix  [K35-K38],2022,5,0.2
1301,"British Columbia, place of residence",Males,Hernia  [K40-K46],2018,22,0.9
1302,"British Columbia, place of residence",Males,Hernia  [K40-K46],2019,20,0.7
1303,"British Columbia, place of residence",Males,Hernia  [K40-K46],2020,26,1
1304,"British Columbia, place of residence",Males,Hernia  [K40-K46],2021,25,0.9
1305,"British Columbia, place of residence",Males,Hernia  [K40-K46],2022,17,0.6
1306,"British Columbia, place of residence",Males,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2018,342,12.6
1307,"British Columbia, place of residence",Males,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2019,353,12.8
1308,"British Columbia, place of residence",Males,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2020,419,15.1
1309,"British Columbia, place of residence",Males,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2021,477,17
1310,"British Columbia, place of residence",Males,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2022,442,15.4
1311,"British Columbia, place of residence",Males,Cholelithiasis and other disorders of gallbladder  [K80-K82],2018,23,0.9
1312,"British Columbia, place of residence",Males,Cholelithiasis and other disorders of gallbladder  [K80-K82],2019,32,1.2
1313,"British Columbia, place of residence",Males,Cholelithiasis and other disorders of gallbladder  [K80-K82],2020,35,1.3
1314,"British Columbia, place of residence",Males,Cholelithiasis and other disorders of gallbladder  [K80-K82],2021,38,1.3
1315,"British Columbia, place of residence",Males,Cholelithiasis and other disorders of gallbladder  [K80-K82],2022,42,1.4
1316,"British Columbia, place of residence",Males,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2018,156,6.2
1317,"British Columbia, place of residence",Males,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2019,160,6.1
1318,"British Columbia, place of residence",Males,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2020,182,6.7
1319,"British Columbia, place of residence",Males,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2021,195,6.9
1320,"British Columbia, place of residence",Males,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2022,207,7.1
1321,"British Columbia, place of residence",Males,"Infections of kidney  [N10-N12, N13.6, N15.1]",2018,3,0.1
1322,"British Columbia, place of residence",Males,"Infections of kidney  [N10-N12, N13.6, N15.1]",2019,5,0.2
1323,"British Columbia, place of residence",Males,"Infections of kidney  [N10-N12, N13.6, N15.1]",2020,9,0.3
1324,"British Columbia, place of residence",Males,"Infections of kidney  [N10-N12, N13.6, N15.1]",2021,5,0.2
1325,"British Columbia, place of residence",Males,"Infections of kidney  [N10-N12, N13.6, N15.1]",2022,10,0.3
1326,"British Columbia, place of residence",Males,Hyperplasia of prostate  [N40],2018,18,0.7
1327,"British Columbia, place of residence",Males,Hyperplasia of prostate  [N40],2019,20,0.8
1328,"British Columbia, place of residence",Males,Hyperplasia of prostate  [N40],2020,23,0.8
1329,"British Columbia, place of residence",Males,Hyperplasia of prostate  [N40],2021,27,1
1330,"British Columbia, place of residence",Males,Hyperplasia of prostate  [N40],2022,29,1
1331,"British Columbia, place of residence",Males,Inflammatory diseases of female pelvic organs  [N70-N76],2018,...,...
1332,"British Columbia, place of residence",Males,Inflammatory diseases of female pelvic organs  [N70-N76],2019,...,...
1333,"British Columbia, place of residence",Males,Inflammatory diseases of female pelvic organs  [N70-N76],2020,...,...
1334,"British Columbia, place of residence",Males,Inflammatory diseases of female pelvic organs  [N70-N76],2021,...,...
1335,"British Columbia, place of residence",Males,Inflammatory diseases of female pelvic organs  [N70-N76],2022,...,...
1336,"British Columbia, place of residence",Males,"Pregnancy, childbirth and the puerperium  [O00-O99]",2018,...,...
1337,"British Columbia, place of residence",Males,"Pregnancy, childbirth and the puerperium  [O00-O99]",2019,...,...
1338,"British Columbia, place of residence",Males,"Pregnancy, childbirth and the puerperium  [O00-O99]",2020,...,...
1339,"British Columbia, place of residence",Males,"Pregnancy, childbirth and the puerperium  [O00-O99]",2021,...,...
1340,"British Columbia, place of residence",Males,"Pregnancy, childbirth and the puerperium  [O00-O99]",2022,...,...
1341,"British Columbia, place of residence",Males,Certain conditions originating in the perinatal period  [P00-P96],2018,68,3.3
1342,"British Columbia, place of residence",Males,Certain conditions originating in the perinatal period  [P00-P96],2019,59,2.9
1343,"British Columbia, place of residence",Males,Certain conditions originating in the perinatal period  [P00-P96],2020,57,2.8
1344,"British Columbia, place of residence",Males,Certain conditions originating in the perinatal period  [P00-P96],2021,45,2.2
1345,"British Columbia, place of residence",Males,Certain conditions originating in the perinatal period  [P00-P96],2022,43,2.1
1346,"British Columbia, place of residence",Males,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2018,56,2.4
1347,"British Columbia, place of residence",Males,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2019,49,1.9
1348,"British Columbia, place of residence",Males,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2020,52,2.1
1349,"British Columbia, place of residence",Males,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2021,57,2.2
1350,"British Columbia, place of residence",Males,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2022,82,3.2
1351,"British Columbia, place of residence",Males,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2018,556,22.3
1352,"British Columbia, place of residence",Males,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2019,740,28.6
1353,"British Columbia, place of residence",Males,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2020,"2,596",100.5
1354,"British Columbia, place of residence",Males,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2021,"2,506",93.3
1355,"British Columbia, place of residence",Males,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2022,"2,027",74.7
1356,"British Columbia, place of residence",Males,"COVID-19  [U07.1, U07.2, U10.9]",2018,..,..
1357,"British Columbia, place of residence",Males,"COVID-19  [U07.1, U07.2, U10.9]",2019,..,..
1358,"British Columbia, place of residence",Males,"COVID-19  [U07.1, U07.2, U10.9]",2020,491,17.7
1359,"British Columbia, place of residence",Males,"COVID-19  [U07.1, U07.2, U10.9]",2021,994,34.4
1360,"British Columbia, place of residence",Males,"COVID-19  [U07.1, U07.2, U10.9]",2022,"1,264",43.3
1361,"British Columbia, place of residence",Males,All other diseases (residual) 26,2018,"1,458",55.3
1362,"British Columbia, place of residence",Males,All other diseases (residual) 26,2019,"1,511",55.1
1363,"British Columbia, place of residence",Males,All other diseases (residual) 26,2020,"1,689",60
1364,"British Columbia, place of residence",Males,All other diseases (residual) 26,2021,"1,731",59.9
1365,"British Columbia, place of residence",Males,All other diseases (residual) 26,2022,"1,844",62.4
1366,"British Columbia, place of residence",Males,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2018,"1,757",70.7
1367,"British Columbia, place of residence",Males,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2019,"1,188",46.4
1368,"British Columbia, place of residence",Males,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2020,525,19.6
1369,"British Columbia, place of residence",Males,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2021,"1,669",63.2
1370,"British Columbia, place of residence",Males,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2022,"1,724",65
1371,"British Columbia, place of residence",Males,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2018,391,15.6
1372,"British Columbia, place of residence",Males,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2019,429,16.6
1373,"British Columbia, place of residence",Males,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2020,264,10.1
1374,"British Columbia, place of residence",Males,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2021,222,8.4
1375,"British Columbia, place of residence",Males,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2022,184,6.9
1376,"British Columbia, place of residence",Males,"Assault (homicide)  [X85-Y09, Y87.1]",2018,21,0.8
1377,"British Columbia, place of residence",Males,"Assault (homicide)  [X85-Y09, Y87.1]",2019,9,0.3
1378,"British Columbia, place of residence",Males,"Assault (homicide)  [X85-Y09, Y87.1]",2020,22,0.8
1379,"British Columbia, place of residence",Males,"Assault (homicide)  [X85-Y09, Y87.1]",2021,31,1.2
1380,"British Columbia, place of residence",Males,"Assault (homicide)  [X85-Y09, Y87.1]",2022,11,0.4
1381,"British Columbia, place of residence",Males,"Legal intervention  [Y35, Y89.0]",2018,1,0
1382,"British Columbia, place of residence",Males,"Legal intervention  [Y35, Y89.0]",2019,1,0
1383,"British Columbia, place of residence",Males,"Legal intervention  [Y35, Y89.0]",2020,0,0
1384,"British Columbia, place of residence",Males,"Legal intervention  [Y35, Y89.0]",2021,0,0
1385,"British Columbia, place of residence",Males,"Legal intervention  [Y35, Y89.0]",2022,0,0
1386,"British Columbia, place of residence",Males,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2018,20,0.8
1387,"British Columbia, place of residence",Males,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2019,23,0.9
1388,"British Columbia, place of residence",Males,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2020,10,0.4
1389,"British Columbia, place of residence",Males,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2021,12,0.5
1390,"British Columbia, place of residence",Males,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2022,9,0.3
1391,"British Columbia, place of residence",Males,"Operations of war and their sequelae  [Y36, Y89.1]",2018,0,0
1392,"British Columbia, place of residence",Males,"Operations of war and their sequelae  [Y36, Y89.1]",2019,0,0
1393,"British Columbia, place of residence",Males,"Operations of war and their sequelae  [Y36, Y89.1]",2020,0,0
1394,"British Columbia, place of residence",Males,"Operations of war and their sequelae  [Y36, Y89.1]",2021,1,0.1
1395,"British Columbia, place of residence",Males,"Operations of war and their sequelae  [Y36, Y89.1]",2022,0,0
1396,"British Columbia, place of residence",Males,"Complications of medical and surgical care  [Y40-Y84, Y88]",2018,8,0.3
1397,"British Columbia, place of residence",Males,"Complications of medical and surgical care  [Y40-Y84, Y88]",2019,12,0.4
1398,"British Columbia, place of residence",Males,"Complications of medical and surgical care  [Y40-Y84, Y88]",2020,6,0.2
1399,"British Columbia, place of residence",Males,"Complications of medical and surgical care  [Y40-Y84, Y88]",2021,9,0.3
1400,"British Columbia, place of residence",Males,"Complications of medical and surgical care  [Y40-Y84, Y88]",2022,23,0.7
1401,"British Columbia, place of residence",Females,"Total, all causes of death  [A00-Y89]",2018,"17,980",527.7
1402,"British Columbia, place of residence",Females,"Total, all causes of death  [A00-Y89]",2019,"18,261",521.7
1403,"British Columbia, place of residence",Females,"Total, all causes of death  [A00-Y89]",2020,"18,747",521.8
1404,"British Columbia, place of residence",Females,"Total, all causes of death  [A00-Y89]",2021,"20,250",555.3
1405,"British Columbia, place of residence",Females,"Total, all causes of death  [A00-Y89]",2022,"20,720",553.8
1406,"British Columbia, place of residence",Females,Salmonella infections  [A01-A02],2018,0,0
1407,"British Columbia, place of residence",Females,Salmonella infections  [A01-A02],2019,0,0
1408,"British Columbia, place of residence",Females,Salmonella infections  [A01-A02],2020,1,0
1409,"British Columbia, place of residence",Females,Salmonella infections  [A01-A02],2021,1,0
